period_start,agent_id,provider_code,location,event_context,month_number,year_index,monthly_volume,is_injected_anomaly
2023-05-01T00:00:00Z,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,84000,0
2023-05-01T00:00:00Z,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,5,0,105400,0
2023-05-01T00:00:00Z,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,5,0,103600,0
2023-05-01T00:00:00Z,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,5,0,83100,0
2023-05-01T00:00:00Z,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,5,0,123100,0
2023-05-01T00:00:00Z,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,5,0,105700,0
2023-05-01T00:00:00Z,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,5,0,94500,0
2023-05-01T00:00:00Z,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,102900,0
2023-05-01T00:00:00Z,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,95900,0
2023-05-01T00:00:00Z,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,108600,0
2023-05-01T00:00:00Z,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,5,0,136000,0
2023-05-01T00:00:00Z,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,5,0,100700,0
2023-05-01T00:00:00Z,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,5,0,96300,0
2023-05-01T00:00:00Z,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,5,0,92500,0
2023-05-01T00:00:00Z,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,5,0,110300,0
2023-05-01T00:00:00Z,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,5,0,85500,0
2023-05-01T00:00:00Z,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,133400,0
2023-05-01T00:00:00Z,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,131600,0
2023-05-01T00:00:00Z,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,5,0,91200,0
2023-06-01T00:00:00Z,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,6,0,113300,0
2023-06-01T00:00:00Z,agent_01,nagad_sim,"Zindabazar, Sylhet",normal,6,0,80600,0
2023-06-01T00:00:00Z,agent_01,rocket_sim,"Zindabazar, Sylhet",normal,6,0,83300,0
2023-06-01T00:00:00Z,agent_02,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,102400,0
2023-06-01T00:00:00Z,agent_02,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,106300,0
2023-06-01T00:00:00Z,agent_02,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,88400,0
2023-06-01T00:00:00Z,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,100400,0
2023-06-01T00:00:00Z,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,124200,0
2023-06-01T00:00:00Z,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,71500,0
2023-06-01T00:00:00Z,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,6,0,152800,0
2023-06-01T00:00:00Z,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,6,0,122500,0
2023-06-01T00:00:00Z,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,6,0,83400,0
2023-06-01T00:00:00Z,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,104600,0
2023-06-01T00:00:00Z,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,99500,0
2023-06-01T00:00:00Z,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,75700,0
2023-06-01T00:00:00Z,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,118700,0
2023-06-01T00:00:00Z,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,113400,0
2023-06-01T00:00:00Z,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,118100,0
2023-06-01T00:00:00Z,agent_07,bkash_sim,"Zindabazar, Sylhet",normal,6,0,104200,0
2023-06-01T00:00:00Z,agent_07,nagad_sim,"Zindabazar, Sylhet",normal,6,0,132400,0
2023-06-01T00:00:00Z,agent_07,rocket_sim,"Zindabazar, Sylhet",normal,6,0,90600,0
2023-06-01T00:00:00Z,agent_08,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,127600,0
2023-06-01T00:00:00Z,agent_08,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,120300,0
2023-06-01T00:00:00Z,agent_08,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,77500,0
2023-06-01T00:00:00Z,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,139600,0
2023-06-01T00:00:00Z,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,134300,0
2023-06-01T00:00:00Z,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,82900,0
2023-06-01T00:00:00Z,agent_10,bkash_sim,"Zindabazar, Sylhet",normal,6,0,102900,0
2023-06-01T00:00:00Z,agent_10,nagad_sim,"Zindabazar, Sylhet",normal,6,0,94600,0
2023-06-01T00:00:00Z,agent_10,rocket_sim,"Zindabazar, Sylhet",normal,6,0,92400,0
2023-06-01T00:00:00Z,agent_11,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,128700,0
2023-06-01T00:00:00Z,agent_11,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,96500,0
2023-06-01T00:00:00Z,agent_11,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,72500,0
2023-06-01T00:00:00Z,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,102800,0
2023-06-01T00:00:00Z,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,102600,0
2023-06-01T00:00:00Z,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,85800,0
2023-06-01T00:00:00Z,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,6,0,113400,0
2023-06-01T00:00:00Z,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,6,0,104100,0
2023-06-01T00:00:00Z,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,6,0,81200,0
2023-06-01T00:00:00Z,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,118600,0
2023-06-01T00:00:00Z,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,120000,0
2023-06-01T00:00:00Z,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,108100,0
2023-06-01T00:00:00Z,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,126700,0
2023-06-01T00:00:00Z,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,79700,0
2023-06-01T00:00:00Z,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,110200,0
2023-06-01T00:00:00Z,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,6,0,124200,0
2023-06-01T00:00:00Z,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,6,0,103500,0
2023-06-01T00:00:00Z,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,6,0,89100,0
2023-06-01T00:00:00Z,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,6,0,91500,0
2023-06-01T00:00:00Z,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,6,0,119300,0
2023-06-01T00:00:00Z,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,6,0,94500,0
2023-06-01T00:00:00Z,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,116300,0
2023-06-01T00:00:00Z,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,126000,0
2023-06-01T00:00:00Z,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,6,0,84200,0
2023-07-01T00:00:00Z,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,7,0,100500,0
2023-07-01T00:00:00Z,agent_01,nagad_sim,"Zindabazar, Sylhet",normal,7,0,88200,0
2023-07-01T00:00:00Z,agent_01,rocket_sim,"Zindabazar, Sylhet",normal,7,0,83400,0
2023-07-01T00:00:00Z,agent_02,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,118800,0
2023-07-01T00:00:00Z,agent_02,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,87700,0
2023-07-01T00:00:00Z,agent_02,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,89200,0
2023-07-01T00:00:00Z,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,103700,0
2023-07-01T00:00:00Z,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,127100,0
2023-07-01T00:00:00Z,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,82500,0
2023-07-01T00:00:00Z,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,7,0,144200,0
2023-07-01T00:00:00Z,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,7,0,109000,0
2023-07-01T00:00:00Z,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,7,0,67200,0
2023-07-01T00:00:00Z,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,101200,0
2023-07-01T00:00:00Z,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,87400,0
2023-07-01T00:00:00Z,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,81600,0
2023-07-01T00:00:00Z,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,121700,0
2023-07-01T00:00:00Z,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,124300,0
2023-07-01T00:00:00Z,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,101900,0
2023-07-01T00:00:00Z,agent_07,bkash_sim,"Zindabazar, Sylhet",normal,7,0,92700,0
2023-07-01T00:00:00Z,agent_07,nagad_sim,"Zindabazar, Sylhet",normal,7,0,119100,0
2023-07-01T00:00:00Z,agent_07,rocket_sim,"Zindabazar, Sylhet",normal,7,0,82300,0
2023-07-01T00:00:00Z,agent_08,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,128600,0
2023-07-01T00:00:00Z,agent_08,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,102400,0
2023-07-01T00:00:00Z,agent_08,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,83900,0
2023-07-01T00:00:00Z,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,141700,0
2023-07-01T00:00:00Z,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,128900,0
2023-07-01T00:00:00Z,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,97400,0
2023-07-01T00:00:00Z,agent_10,bkash_sim,"Zindabazar, Sylhet",normal,7,0,98300,0
2023-07-01T00:00:00Z,agent_10,nagad_sim,"Zindabazar, Sylhet",normal,7,0,90900,0
2023-07-01T00:00:00Z,agent_10,rocket_sim,"Zindabazar, Sylhet",normal,7,0,98000,0
2023-07-01T00:00:00Z,agent_11,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,105800,0
2023-07-01T00:00:00Z,agent_11,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,97900,0
2023-07-01T00:00:00Z,agent_11,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,80500,0
2023-07-01T00:00:00Z,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,113100,0
2023-07-01T00:00:00Z,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,111000,0
2023-07-01T00:00:00Z,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,78200,0
2023-07-01T00:00:00Z,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,7,0,100600,0
2023-07-01T00:00:00Z,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,7,0,102300,0
2023-07-01T00:00:00Z,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,7,0,78000,0
2023-07-01T00:00:00Z,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,133300,0
2023-07-01T00:00:00Z,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,115200,0
2023-07-01T00:00:00Z,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,98600,0
2023-07-01T00:00:00Z,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,103200,0
2023-07-01T00:00:00Z,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,88200,0
2023-07-01T00:00:00Z,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,102200,0
2023-07-01T00:00:00Z,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,7,0,129200,0
2023-07-01T00:00:00Z,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,7,0,100300,0
2023-07-01T00:00:00Z,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,7,0,100100,0
2023-07-01T00:00:00Z,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,7,0,105200,0
2023-07-01T00:00:00Z,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,7,0,113200,0
2023-07-01T00:00:00Z,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,7,0,83200,0
2023-07-01T00:00:00Z,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,107800,0
2023-07-01T00:00:00Z,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,115300,0
2023-07-01T00:00:00Z,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,7,0,83400,0
2023-08-01T00:00:00Z,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,8,0,112000,0
2023-08-01T00:00:00Z,agent_01,nagad_sim,"Zindabazar, Sylhet",normal,8,0,77800,0
2023-08-01T00:00:00Z,agent_01,rocket_sim,"Zindabazar, Sylhet",normal,8,0,86800,0
2023-08-01T00:00:00Z,agent_02,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,116700,0
2023-08-01T00:00:00Z,agent_02,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,92300,0
2023-08-01T00:00:00Z,agent_02,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,84800,0
2023-08-01T00:00:00Z,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,102600,0
2023-08-01T00:00:00Z,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,113300,0
2023-08-01T00:00:00Z,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,80900,0
2023-08-01T00:00:00Z,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,8,0,122100,0
2023-08-01T00:00:00Z,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,8,0,119400,0
2023-08-01T00:00:00Z,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,8,0,79700,0
2023-08-01T00:00:00Z,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,88200,0
2023-08-01T00:00:00Z,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,89500,0
2023-08-01T00:00:00Z,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,78800,0
2023-08-01T00:00:00Z,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,124600,0
2023-08-01T00:00:00Z,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,118600,0
2023-08-01T00:00:00Z,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,95500,0
2023-08-01T00:00:00Z,agent_07,bkash_sim,"Zindabazar, Sylhet",normal,8,0,91300,0
2023-08-01T00:00:00Z,agent_07,nagad_sim,"Zindabazar, Sylhet",normal,8,0,132000,0
2023-08-01T00:00:00Z,agent_07,rocket_sim,"Zindabazar, Sylhet",normal,8,0,83400,0
2023-08-01T00:00:00Z,agent_08,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,145000,0
2023-08-01T00:00:00Z,agent_08,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,117000,0
2023-08-01T00:00:00Z,agent_08,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,95500,0
2023-08-01T00:00:00Z,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,131100,0
2023-08-01T00:00:00Z,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,137000,0
2023-08-01T00:00:00Z,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,97100,0
2023-08-01T00:00:00Z,agent_10,bkash_sim,"Zindabazar, Sylhet",normal,8,0,98300,0
2023-08-01T00:00:00Z,agent_10,nagad_sim,"Zindabazar, Sylhet",normal,8,0,100500,0
2023-08-01T00:00:00Z,agent_10,rocket_sim,"Zindabazar, Sylhet",normal,8,0,97000,0
2023-08-01T00:00:00Z,agent_11,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,129700,0
2023-08-01T00:00:00Z,agent_11,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,104400,0
2023-08-01T00:00:00Z,agent_11,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,89700,0
2023-08-01T00:00:00Z,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,117500,0
2023-08-01T00:00:00Z,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,106400,0
2023-08-01T00:00:00Z,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,74300,0
2023-08-01T00:00:00Z,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,8,0,95800,0
2023-08-01T00:00:00Z,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,8,0,113500,0
2023-08-01T00:00:00Z,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,8,0,83600,0
2023-08-01T00:00:00Z,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,122200,0
2023-08-01T00:00:00Z,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,110800,0
2023-08-01T00:00:00Z,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,101300,0
2023-08-01T00:00:00Z,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,103000,0
2023-08-01T00:00:00Z,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,83300,0
2023-08-01T00:00:00Z,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,93600,0
2023-08-01T00:00:00Z,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,8,0,128700,0
2023-08-01T00:00:00Z,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,8,0,94100,0
2023-08-01T00:00:00Z,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,8,0,86200,0
2023-08-01T00:00:00Z,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,8,0,94500,0
2023-08-01T00:00:00Z,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,8,0,126800,0
2023-08-01T00:00:00Z,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,8,0,94100,0
2023-08-01T00:00:00Z,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,109000,0
2023-08-01T00:00:00Z,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,120100,0
2023-08-01T00:00:00Z,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,8,0,84800,0
2023-09-01T00:00:00Z,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,9,0,101300,0
2023-09-01T00:00:00Z,agent_01,nagad_sim,"Zindabazar, Sylhet",normal,9,0,80500,0
2023-09-01T00:00:00Z,agent_01,rocket_sim,"Zindabazar, Sylhet",normal,9,0,86900,0
2023-09-01T00:00:00Z,agent_02,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,124200,0
2023-09-01T00:00:00Z,agent_02,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,101600,0
2023-09-01T00:00:00Z,agent_02,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,84800,0
2023-09-01T00:00:00Z,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,111500,0
2023-09-01T00:00:00Z,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,128400,0
2023-09-01T00:00:00Z,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,75800,0
2023-09-01T00:00:00Z,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,9,0,122100,0
2023-09-01T00:00:00Z,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,9,0,108600,0
2023-09-01T00:00:00Z,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,9,0,79400,0
2023-09-01T00:00:00Z,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,105600,0
2023-09-01T00:00:00Z,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,101100,0
2023-09-01T00:00:00Z,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,83800,0
2023-09-01T00:00:00Z,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,118900,0
2023-09-01T00:00:00Z,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,119400,0
2023-09-01T00:00:00Z,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,109700,0
2023-09-01T00:00:00Z,agent_07,bkash_sim,"Zindabazar, Sylhet",normal,9,0,90600,0
2023-09-01T00:00:00Z,agent_07,nagad_sim,"Zindabazar, Sylhet",normal,9,0,113600,0
2023-09-01T00:00:00Z,agent_07,rocket_sim,"Zindabazar, Sylhet",normal,9,0,83000,0
2023-09-01T00:00:00Z,agent_08,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,119900,0
2023-09-01T00:00:00Z,agent_08,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,108100,0
2023-09-01T00:00:00Z,agent_08,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,89200,0
2023-09-01T00:00:00Z,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,125200,0
2023-09-01T00:00:00Z,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,113700,0
2023-09-01T00:00:00Z,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,88100,0
2023-09-01T00:00:00Z,agent_10,bkash_sim,"Zindabazar, Sylhet",normal,9,0,87100,0
2023-09-01T00:00:00Z,agent_10,nagad_sim,"Zindabazar, Sylhet",normal,9,0,98300,0
2023-09-01T00:00:00Z,agent_10,rocket_sim,"Zindabazar, Sylhet",normal,9,0,85900,0
2023-09-01T00:00:00Z,agent_11,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,117100,0
2023-09-01T00:00:00Z,agent_11,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,104800,0
2023-09-01T00:00:00Z,agent_11,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,72600,0
2023-09-01T00:00:00Z,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,114800,0
2023-09-01T00:00:00Z,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,97700,0
2023-09-01T00:00:00Z,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,78100,0
2023-09-01T00:00:00Z,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,9,0,91000,0
2023-09-01T00:00:00Z,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,9,0,106700,0
2023-09-01T00:00:00Z,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,9,0,73100,0
2023-09-01T00:00:00Z,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,116500,0
2023-09-01T00:00:00Z,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,114300,0
2023-09-01T00:00:00Z,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,104000,0
2023-09-01T00:00:00Z,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,121500,0
2023-09-01T00:00:00Z,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,94800,0
2023-09-01T00:00:00Z,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,93100,0
2023-09-01T00:00:00Z,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,9,0,121100,0
2023-09-01T00:00:00Z,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,9,0,82400,0
2023-09-01T00:00:00Z,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,9,0,95300,0
2023-09-01T00:00:00Z,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,9,0,113100,0
2023-09-01T00:00:00Z,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,9,0,116800,0
2023-09-01T00:00:00Z,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,9,0,92900,0
2023-09-01T00:00:00Z,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,130000,0
2023-09-01T00:00:00Z,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,127300,0
2023-09-01T00:00:00Z,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,9,0,89100,0
2023-10-01T00:00:00Z,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,10,0,114500,0
2023-10-01T00:00:00Z,agent_01,nagad_sim,"Zindabazar, Sylhet",normal,10,0,80400,0
2023-10-01T00:00:00Z,agent_01,rocket_sim,"Zindabazar, Sylhet",normal,10,0,78400,0
2023-10-01T00:00:00Z,agent_02,bkash_sim,"Ambarkhana, Sylhet",normal,10,0,103700,0
2023-10-01T00:00:00Z,agent_02,nagad_sim,"Ambarkhana, Sylhet",normal,10,0,90700,0
2023-10-01T00:00:00Z,agent_02,rocket_sim,"Ambarkhana, Sylhet",normal,10,0,84300,0
2023-10-01T00:00:00Z,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,10,0,104300,0
2023-10-01T00:00:00Z,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,10,0,112600,0
2023-10-01T00:00:00Z,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,10,0,81700,0
2023-10-01T00:00:00Z,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,10,0,147400,0
2023-10-01T00:00:00Z,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,10,0,103700,0
2023-10-01T00:00:00Z,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,10,0,76800,0
2023-10-01T00:00:00Z,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,10,0,103200,0
2023-10-01T00:00:00Z,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,10,0,82700,0
2023-10-01T00:00:00Z,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,10,0,92000,0
2023-10-01T00:00:00Z,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,10,0,124800,0
2023-10-01T00:00:00Z,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,10,0,107000,0
